RAW_NAME,CANONICAL_NAME,MANUFACTURER_ID
CHANGE HEALTHCARE CANADA COMPANY,CHANGE HEALTHCARE CANADA COMPANY,521880
CHANGE HEALTHCARE ISRAEL LTD,CHANGE HEALTHCARE ISRAEL LTD,595653
"CHANGZHOU BIOMET MEDICAL DEVICES CO., LTD./ZIMMER INC.","CHANGZHOU BIOMET MEDICAL DEVICES CO., LTD./ZIMMER INC.",333776
"CHARTER MEDICAL, LTD.","CHARTER MEDICAL, LTD.",92311
CHASKA DISCRETE MFG IO,CHASKA DISCRETE MFG IO,856421
"CHECKPOINT SURGICAL ,INC.","CHECKPOINT SURGICAL ,INC.",637836
CHEMENCE MEDICAL,CHEMENCE MEDICAL,262090
CHEMENCE MEDICAL INC.,CHEMENCE MEDICAL INC.,239819
"CHEMENCE MEDICAL, INC.","CHEMENCE MEDICAL, INC.",341735
CHIARO TECHNOLOGY,CHIARO TECHNOLOGY,583793
CHITOGEL LIMITED,CHITOGEL LIMITED,859631
"CHOICESPINE, LLC","CHOICESPINE, LLC",882708
CHRISTOPH MIETHKE GMBH  & CO KG,CHRISTOPH MIETHKE GMBH  & CO KG,494276
CHRISTOPH MIETHKE GMBH & CO KG,CHRISTOPH MIETHKE GMBH & CO KG,815668
CHRISTOPH MIETHKE GMBH & CO. KG,CHRISTOPH MIETHKE GMBH & CO. KG,842397
CHRISTOPHER METHKE GMBH & CO. KG,CHRISTOPHER METHKE GMBH & CO. KG,492889
"CHURCH & DWIGHT CO.,","CHURCH & DWIGHT CO.,",494405
"CHURCH & DWIGHT CO., INC.","CHURCH & DWIGHT CO., INC.",27909
"CIANNA MEDICAL, INC.","CIANNA MEDICAL, INC.",81141
CIBA VISION ASIAN MFG AND LOGISTICS PTE LTD.,CIBA VISION ASIAN MFG AND LOGISTICS PTE LTD.,249885
"CIBA VISION CORPORATION/ALCON LABORATORIES, INC.","CIBA VISION CORPORATION/ALCON LABORATORIES, INC.",752343
CIBA VISION GMBH,CIBA VISION GMBH,513120
"CIBA VISION JOHOR SDN, BHD.","CIBA VISION JOHOR SDN, BHD.",792197
"CINCINNATI SUB-ZERO / GENTHERM MEDICAL, LLC","CINCINNATI SUB-ZERO / GENTHERM MEDICAL, LLC",332038
"CINCINNATI SUB-ZERO PRODUCTS, INC.","CINCINNATI SUB-ZERO PRODUCTS, INC.",808421
CIRPRO DE DELICIAS S.A. DE C.V.,CIRPRO DE DELICIAS S.A. DE C.V.,683730
CL MEDICAL INC.,CL MEDICAL INC.,109391
CLARE DISCRETE MFG IO,CLARE DISCRETE MFG IO,321271
CLARET MEDICAL,CLARET MEDICAL,302598
"CLARET MEDICAL, INC.","CLARET MEDICAL, INC.",41377
CLARIANCE SAS,CLARIANCE SAS,739018
CLARIUS MOBILE HEALTH CORP.,CLARIUS MOBILE HEALTH CORP.,184712
"CLASSIC WIRE CUT CO, INC","CLASSIC WIRE CUT CO, INC",724361
"CLASSIC WIRE CUT CO, INC.","CLASSIC WIRE CUT CO, INC.",517158
CLASSIC WIRE CUT CO. INC.,CLASSIC WIRE CUT CO. INC.,40963
CLEARSTREAM TECHNOLOGIES LTD,CLEARSTREAM TECHNOLOGIES LTD,639422
CLEARSTREAM TECHNOLOGIES LTD.,CLEARSTREAM TECHNOLOGIES LTD.,614765
CLERIO VISION,CLERIO VISION,226477
CLINICAL INNOVATIONS,CLINICAL INNOVATIONS,33549
CLINICAL INNOVATIONS LLC,CLINICAL INNOVATIONS LLC,571950
CLINICAL INNOVATIONS LLC.,CLINICAL INNOVATIONS LLC.,150055
"CLINICAL INNOVATIONS, LLC","CLINICAL INNOVATIONS, LLC",261024
"CM TECHNOLOGIES, INC.","CM TECHNOLOGIES, INC.",480641
CME AMERICA LLC,CME AMERICA LLC,72789
"CME AMERICA, LLC","CME AMERICA, LLC",368941
CMP INDUSTRIES LLC,CMP INDUSTRIES LLC,243698
"COAGUSENSE, INC","COAGUSENSE, INC",235480
COCHLEAR AMERICA,COCHLEAR AMERICA,330907
COCHLEAR AMERICAS,COCHLEAR AMERICAS,610885
COCHLEAR BONE ANCHORED SOLUTIONS AB,COCHLEAR BONE ANCHORED SOLUTIONS AB,141174
COCHLEAR LIMITED,COCHLEAR LIMITED,864701
COCHLEAR LTD,COCHLEAR LTD,625677
CODAN US CORPORATION,CODAN US CORPORATION,718510
CODMAN & SHURTLEFF,CODMAN & SHURTLEFF,234476
CODMAN & SHURTLEFF INC.,CODMAN & SHURTLEFF INC.,895063
"CODMAN & SHURTLEFF, INC.","CODMAN & SHURTLEFF, INC.",677329
"CODMAN & SHURTLEFF, INC. / JOHNSON & JOHNSON","CODMAN & SHURTLEFF, INC. / JOHNSON & JOHNSON",496924
"CODMAN AND SHUNTLEFF, INC.","CODMAN AND SHUNTLEFF, INC.",273544
"CODMAN AND SHURTLEFF, INC","CODMAN AND SHURTLEFF, INC",683061
"CODMAN AND SHURTLEFF, INC (MEXICO)","CODMAN AND SHURTLEFF, INC (MEXICO)",125165
"CODMAN AND SHURTLEFF, INC.","CODMAN AND SHURTLEFF, INC.",807824
CODMAN US CORP.,CODMAN US CORP.,268022
CODMAN/SYMMETRY SURGICAL GMBH,CODMAN/SYMMETRY SURGICAL GMBH,772326
COHERENT,COHERENT,800226
COLIGNE AG,COLIGNE AG,387400
"COLLAGEN MATRIX, INC.","COLLAGEN MATRIX, INC.",740795
COLOPLAST A/S,COLOPLAST A/S,568569
COLOPLAST CORP,COLOPLAST CORP,210351
COLOPLAST CORP.,COLOPLAST CORP.,538593
"COLOPLAST CORP., / J & J DEPUY ORTHO","COLOPLAST CORP., / J & J DEPUY ORTHO",820772
COLOPLAST HUNGARY,COLOPLAST HUNGARY,553194
COLOPLAST MANUFACTURING US LLC,COLOPLAST MANUFACTURING US LLC,201110
"COLOPLAST MANUFACTURING US, LLC","COLOPLAST MANUFACTURING US, LLC",18549
"COLOPLAST MANUFACTURING US, LLC.","COLOPLAST MANUFACTURING US, LLC.",208059
COLTENE WHALEDENT INC.,COLTENE WHALEDENT INC.,90426
COLTENE/WHALEDENT INC.,COLTENE/WHALEDENT INC.,419726
COM-BRIDGE INTERNATIONAL CO. LTD.,COM-BRIDGE INTERNATIONAL CO. LTD.,773419
COMBAT MEDICAL SYSTEMS LLC,COMBAT MEDICAL SYSTEMS LLC,45425
COMBO (ZHONG SHAN) MEDICAL EQUIPMENT,COMBO (ZHONG SHAN) MEDICAL EQUIPMENT,250335
"COMBO (ZHONG SHAN) MEDICAL EQUIPMENT CO.,LTD.","COMBO (ZHONG SHAN) MEDICAL EQUIPMENT CO.,LTD.",432616
COMDEL INNOVATION,COMDEL INNOVATION,13620
COMEPA INDUSTRIES LIMITED,COMEPA INDUSTRIES LIMITED,789474
COMPANION MEDICAL,COMPANION MEDICAL,772625
COMPANION MEDICAL INC,COMPANION MEDICAL INC,326193
COMPASS HEALTH BRANDS,COMPASS HEALTH BRANDS,568406
"COMPASS RICHMAR, LLC","COMPASS RICHMAR, LLC",395725
"COMPRESSION THERAPY CONCEPTS, INC.","COMPRESSION THERAPY CONCEPTS, INC.",291989
CONAIR CORPORATION,CONAIR CORPORATION,234981
CONAIR LLC.,CONAIR LLC.,844123
CONCENTRIC MEDICAL,CONCENTRIC MEDICAL,559897
CONCEPTUS / BAYER HEALTHCARE LLC,CONCEPTUS / BAYER HEALTHCARE LLC,464807
"CONCEPTUS / BAYER HEALTHCARE, LLC","CONCEPTUS / BAYER HEALTHCARE, LLC",394328
"CONCEPTUS/ BAYER HEALTHCARE, LLC.","CONCEPTUS/ BAYER HEALTHCARE, LLC.",365398
CONCERT MEDICAL,CONCERT MEDICAL,723567
CONCORD MANUFACTURING,CONCORD MANUFACTURING,410391
CONFLUENT MDEICAL TECHNOLOGIES,CONFLUENT MDEICAL TECHNOLOGIES,269133
CONFLUENT MEDICAL TECHNOLOGIES,CONFLUENT MEDICAL TECHNOLOGIES,186338
CONFORMIS,CONFORMIS,99254
CONFORMIS INC.,CONFORMIS INC.,717109
"CONFORMIS, INC","CONFORMIS, INC",54143
"CONFORMIS, INC.","CONFORMIS, INC.",38425
CONIAR LLC.,CONIAR LLC.,517683
CONMED / LINVATEC CORPORATION D/B/A CONMED LINVATEC,CONMED / LINVATEC CORPORATION D/B/A CONMED LINVATEC,823559
CONMED CORP.,CONMED CORP.,476811
CONMED CORPORATION,CONMED CORPORATION,802912
CONMED ELECTROSURGERY,CONMED ELECTROSURGERY,505560
CONMED LARGO,CONMED LARGO,524575
CONMED UTICA,CONMED UTICA,627329
CONSOLIDATED MEDICAL EQUIPMENT,CONSOLIDATED MEDICAL EQUIPMENT,380287
CONSOLIDATED MEDICAL EQUIPMENT COMP,CONSOLIDATED MEDICAL EQUIPMENT COMP,174934
CONSOLIDATED MEDICAL EQUIPMENT COMPANY,CONSOLIDATED MEDICAL EQUIPMENT COMPANY,207899
"CONSURE MEDICAL, INC.","CONSURE MEDICAL, INC.",277048
CONTEC INC.,CONTEC INC.,430391
CONTRACT MEDICAL INTERNATIONAL GMBH,CONTRACT MEDICAL INTERNATIONAL GMBH,754741
CONTURA INTERNATIONA A/S,CONTURA INTERNATIONA A/S,196919
CONVATEC,CONVATEC,617021
CONVATEC DOMINICAN REPUBLIC INC,CONVATEC DOMINICAN REPUBLIC INC,606989
"CONVATEC DOMINICAN REPUBLIC, INC.","CONVATEC DOMINICAN REPUBLIC, INC.",289369
CONVATEC INC,CONVATEC INC,80059
CONVATEC LTD,CONVATEC LTD,15562
"CONVATEC, INC.","CONVATEC, INC.",806745
"CONVATEC, PURCHASING DEPARTMENT","CONVATEC, PURCHASING DEPARTMENT",315697
"CONVENTUS ORTHOPAEDICS, INC.","CONVENTUS ORTHOPAEDICS, INC.",439971
"COOK / WILSON-COOK MEDICAL, INC.","COOK / WILSON-COOK MEDICAL, INC.",411448
COOK BIOTECH,COOK BIOTECH,841501
COOK ENDOSCOPY,COOK ENDOSCOPY,556416
COOK INC,COOK INC,676411
COOK INC.,COOK INC.,799933
COOK INCOPORATED,COOK INCOPORATED,393459
COOK INCORPORATED,COOK INCORPORATED,345955
COOK IRELAND,COOK IRELAND,357065
COOK IRELAND LTD,COOK IRELAND LTD,18609
COOK MEDICAL,COOK MEDICAL,118926
"COOK MEDICAL / COOK, INC.","COOK MEDICAL / COOK, INC.",820134
COOK MEDICAL LLC,COOK MEDICAL LLC,417833
COOK MEDICAL LLC.,COOK MEDICAL LLC.,474329
"COOK MEDICAL, INC.","COOK MEDICAL, INC.",319488
"COOK MEDICAL, LLC/ COOK VANDERGRIFT INC","COOK MEDICAL, LLC/ COOK VANDERGRIFT INC",348085
COOK VANDERGRIFT INC,COOK VANDERGRIFT INC,132212
COOK VASCULAR INC,COOK VASCULAR INC,489669
"COOK, INC","COOK, INC",872552
"COOK, INC.","COOK, INC.",708433
"COOLSYSTEMS, INC.","COOLSYSTEMS, INC.",695539
"COOPER SURGICAL, INC.","COOPER SURGICAL, INC.",374285
"COOPER SURGICAL/COOPERSURGICAL, INC.","COOPER SURGICAL/COOPERSURGICAL, INC.",812878
COOPER SURGICAL/FEMCARE LTD.,COOPER SURGICAL/FEMCARE LTD.,89312
"COOPER VISION, INC.","COOPER VISION, INC.",210680
COOPERSURGICAL INC.,COOPERSURGICAL INC.,830077
"COOPERSURGICAL, INC.","COOPERSURGICAL, INC.",506440
"COOPERSURGICAL,INC.","COOPERSURGICAL,INC.",195887
COOPERVISION CARRIBEAN CORPORATION,COOPERVISION CARRIBEAN CORPORATION,357640
COOPERVISION CL KFT,COOPERVISION CL KFT,204555
COOPERVISION MANUFACTURING LTD,COOPERVISION MANUFACTURING LTD,498772
COOPERVISION MANUFACTURING LTD.,COOPERVISION MANUFACTURING LTD.,76843
"COOPERVISION MANUFACTURING PUERTO RICO, LLC","COOPERVISION MANUFACTURING PUERTO RICO, LLC",211257
"COOPERVISION MANUFACTURING, LTD","COOPERVISION MANUFACTURING, LTD",377862
"COOPERVISION MANUFACTURING, LTD.","COOPERVISION MANUFACTURING, LTD.",281985
COORSTEK MEDICAL,COORSTEK MEDICAL,523262
"COPAN DIAGNOSTICS, INC.","COPAN DIAGNOSTICS, INC.",474638
COPAN FLOCK TECHNOLOGIES SRL,COPAN FLOCK TECHNOLOGIES SRL,260746
COPAN ITALIA,COPAN ITALIA,19585
COPAN ITALIA SPA,COPAN ITALIA SPA,65051
CORCYM CANADA CORP,CORCYM CANADA CORP,843057
CORCYM CANADA CORP (ALSO TRADING AS LIVANOVA CANADA CORP),CORCYM CANADA CORP (ALSO TRADING AS LIVANOVA CANADA CORP),841274
CORCYM CANADA CORP.,CORCYM CANADA CORP.,684581
CORCYM S.R.L.,CORCYM S.R.L.,507026
CORDIS CAHEL,CORDIS CAHEL,315372
CORDIS CASHEL,CORDIS CASHEL,818131
CORDIS CASHELE,CORDIS CASHELE,681951
CORDIS CCASHEL,CORDIS CCASHEL,435061
CORDIS CORPORATION,CORDIS CORPORATION,691415
"CORDIS CORPORATION / CARDINAL HEALTH 200, LLC","CORDIS CORPORATION / CARDINAL HEALTH 200, LLC",48716
CORDIS CORPORTATION,CORDIS CORPORTATION,768342
CORDIS CORPORTION,CORDIS CORPORTION,209847
CORDIS DE MEXICO,CORDIS DE MEXICO,815515
"CORDIS DE MEXICO, S.A. DE C.V.","CORDIS DE MEXICO, S.A. DE C.V.",498050
CORDIS SANTA CLARA,CORDIS SANTA CLARA,408012
CORDIS US CORP,CORDIS US CORP,663157
CORDIS US CORP.,CORDIS US CORP.,206141
CORDIS US CORPORATION,CORDIS US CORPORATION,455204
CORDIS US. CORP,CORDIS US. CORP,671481
CORELINK SURGICAL LLC,CORELINK SURGICAL LLC,807002
"CORELINK SURGICAL, LLC","CORELINK SURGICAL, LLC",347767
"CORELINK, LLC","CORELINK, LLC",239479
CORIN LTD,CORIN LTD,106837
CORIN LTD (UK & FR),CORIN LTD (UK & FR),164746
CORIN MEDICAL,CORIN MEDICAL,700285
CORIN MEDICAL LTD.,CORIN MEDICAL LTD.,517291
"CORINDUS, INC","CORINDUS, INC",206195
"CORINDUS, INC.","CORINDUS, INC.",232049
CORNEAGEN,CORNEAGEN,531320
"CORNEAT VISION, LTD.","CORNEAT VISION, LTD.",174127
"COROMETRICS MEDICAL SYSTEMS, INC.","COROMETRICS MEDICAL SYSTEMS, INC.",261609
"CORPAK MEDSYSTEMS, INC.","CORPAK MEDSYSTEMS, INC.",184899
CORPORATE,CORPORATE,235239
COSTA MESA MFG DC,COSTA MESA MFG DC,506906
"COUNTER, DIFFERENTIAL CELL","COUNTER, DIFFERENTIAL CELL",85491
COVDIEN,COVDIEN,540150
COVIDEN,COVIDEN,854741
COVIDEN LLC,COVIDEN LLC,230943
COVIDEN LP,COVIDEN LP,69098
COVIDIEIN,COVIDIEIN,389488
COVIDIEN,COVIDIEN,870207
COVIDIEN / CARDINAL HEALTH,COVIDIEN / CARDINAL HEALTH,303578
COVIDIEN / CARDINAL HEALTH 200 LLC,COVIDIEN / CARDINAL HEALTH 200 LLC,494592
COVIDIEN / MEDTRONIC ENGINEERING AND INNOVATION CENTER (MEIC),COVIDIEN / MEDTRONIC ENGINEERING AND INNOVATION CENTER (MEIC),102949
COVIDIEN / MEDTRONIC INC.,COVIDIEN / MEDTRONIC INC.,781813
"COVIDIEN / MEDTRONIC, INC.","COVIDIEN / MEDTRONIC, INC.",841887
COVIDIEN AG JUAREZ (MMJ),COVIDIEN AG JUAREZ (MMJ),248167
COVIDIEN LLC,COVIDIEN LLC,851354
COVIDIEN LLC / CARDINAL HEALTH,COVIDIEN LLC / CARDINAL HEALTH,318252
COVIDIEN LLC / GIVEN IMAGING LTD.,COVIDIEN LLC / GIVEN IMAGING LTD.,737502
COVIDIEN LLC / MEDTRONIC INC.,COVIDIEN LLC / MEDTRONIC INC.,455206
COVIDIEN LLC.,COVIDIEN LLC.,499218
COVIDIEN LP,COVIDIEN LP,388381
COVIDIEN LP (PUERTO RICO),COVIDIEN LP (PUERTO RICO),256858
COVIDIEN LP - SUPERDIMENSION INC,COVIDIEN LP - SUPERDIMENSION INC,703032
COVIDIEN LP BARRX,COVIDIEN LP BARRX,698977
COVIDIEN LP JUAREZ (MMJ),COVIDIEN LP JUAREZ (MMJ),267001
COVIDIEN LP LLC NORTH HAVEN,COVIDIEN LP LLC NORTH HAVEN,578309
COVIDIEN MANSFIELD,COVIDIEN MANSFIELD,210171
COVIDIEN MANUFACTURING SOLUTIONS SA,COVIDIEN MANUFACTURING SOLUTIONS SA,10961
COVIDIEN MEDICAL PRODUCTS,COVIDIEN MEDICAL PRODUCTS,673997
COVIDIEN MFG DC BOULDER,COVIDIEN MFG DC BOULDER,368311
COVIDIEN MFG SOLUTIONS S.A,COVIDIEN MFG SOLUTIONS S.A,372400
COVIDIEN MFG SOLUTIONS S.A.,COVIDIEN MFG SOLUTIONS S.A.,213681
COVIDIEN SURGICAL,COVIDIEN SURGICAL,189515
COVIDIEN VALLEYLAB,COVIDIEN VALLEYLAB,586757
"COVIDIEN, FORMERLY NELLCOR PURITAN BENNETT, INC.","COVIDIEN, FORMERLY NELLCOR PURITAN BENNETT, INC.",477185
"COVIDIEN, FORMERLY PURITAN BENNETT CORP.","COVIDIEN, FORMERLY PURITAN BENNETT CORP.",31115
"COVIDIEN, INC. / CARDINAL HEALTH 200, LLC.","COVIDIEN, INC. / CARDINAL HEALTH 200, LLC.",844804
"COVIDIEN, LLC","COVIDIEN, LLC",21690
"COVIDIEN, LLC.","COVIDIEN, LLC.",19837
"COVIDIEN/CARDINAL HEALTH 200, LLC","COVIDIEN/CARDINAL HEALTH 200, LLC",291980
"COVIDIEN/CARDINAL HEALTH 200, LLC.","COVIDIEN/CARDINAL HEALTH 200, LLC.",893620
COVIDIEN/GIVEN IMAGING INC.,COVIDIEN/GIVEN IMAGING INC.,561815
"COVIDIEN/MEDTRONIC, INC.","COVIDIEN/MEDTRONIC, INC.",365978
COVIDINE,COVIDINE,844110
CP MEDICAL,CP MEDICAL,340801
"CRAFTMATIC INDUSTRIES, INC.","CRAFTMATIC INDUSTRIES, INC.",885190
CRAMER DECKER INDUSTRIES/ PRO RACK,CRAMER DECKER INDUSTRIES/ PRO RACK,440651
CRAWFORD HEALTHCARE LTD,CRAWFORD HEALTHCARE LTD,837347
CREAGH MEDICAL LTD,CREAGH MEDICAL LTD,819371
CREAGH MEDICAL LTD.,CREAGH MEDICAL LTD.,299876
CREGANNA MEDICAL ALSO D.B.A CREGANNA TACTX MEDICAL,CREGANNA MEDICAL ALSO D.B.A CREGANNA TACTX MEDICAL,788689
"CRITICARE SYSTEMS INC,","CRITICARE SYSTEMS INC,",597360
CRITIKON DE MEXICO S. DE R.L. DE C.V.,CRITIKON DE MEXICO S. DE R.L. DE C.V.,382815
CROSPON LTD,CROSPON LTD,298769
CROSSROADS EXTREMITY SYSTEMS,CROSSROADS EXTREMITY SYSTEMS,307577
CROSSTEX INTERNATIONAL INC.,CROSSTEX INTERNATIONAL INC.,496295
"CROSSTEX INTERNATIONAL, INC.","CROSSTEX INTERNATIONAL, INC.",517987
CROWN SURGICAL CORP.,CROWN SURGICAL CORP.,298905
CRYOLIFE INC.,CRYOLIFE INC.,781981
"CRYOLIFE, INC.","CRYOLIFE, INC.",472578
"CRYOLIFE, INC. ¿ AUSTIN","CRYOLIFE, INC. ¿ AUSTIN",626166
"CRYOLIFE, INC. ¿ KENNESAW","CRYOLIFE, INC. ¿ KENNESAW",709622
"CSA MEDICAL, INC.","CSA MEDICAL, INC.",394737
CTL MEDICAL CORPORATION,CTL MEDICAL CORPORATION,773903
CUE HEALTH INC.,CUE HEALTH INC.,124645
"CURATIVE, INC.","CURATIVE, INC.",270085
CURE MEDICAL LLC,CURE MEDICAL LLC,312654
CURONIX FORMALLY STIMWAVE/CURONIX LLC,CURONIX FORMALLY STIMWAVE/CURONIX LLC,574866
CURONIX LLC,CURONIX LLC,432691
"CUTERA, INC","CUTERA, INC",201975
"CUTERA, INC.","CUTERA, INC.",634307
"CVRX, INC","CVRX, INC",317907
"CVRX, INC.","CVRX, INC.",302543
"CVS PHARMACY, INC.","CVS PHARMACY, INC.",344794
CYBERONICS - HOUSTON,CYBERONICS - HOUSTON,189596
"CYBERONICS, INC. / LINOVA USA, INC.","CYBERONICS, INC. / LINOVA USA, INC.",473712
"CYBERSONICS, INC.","CYBERSONICS, INC.",85070
CYNOSURE LLC,CYNOSURE LLC,836308
"CYNOSURE, INC.","CYNOSURE, INC.",46873
"CYNOSURE, LLC","CYNOSURE, LLC",386119
"CYTOPHIL, INC","CYTOPHIL, INC",214510
"CYTOPHIL, INC.","CYTOPHIL, INC.",670145
"CYTRELLIS BIOSYSTEMS, INC","CYTRELLIS BIOSYSTEMS, INC",788880
D.O. WEAVER AND COMPANY,D.O. WEAVER AND COMPANY,11841
D.O.R.C. DUTCH OPHTHALMIC RESEARCH CENTER,D.O.R.C. DUTCH OPHTHALMIC RESEARCH CENTER,657590
D.O.R.C. DUTCH OPHTHALMIC RESEARCH CENTER (INTERNA,D.O.R.C. DUTCH OPHTHALMIC RESEARCH CENTER (INTERNA,672754
D.O.R.C. DUTCH OPHTHALMIC RESEARCH CENTER INT.,D.O.R.C. DUTCH OPHTHALMIC RESEARCH CENTER INT.,253464
DAATRICS LTD,DAATRICS LTD,627294
DAAVLIN DISTRIBUTING CO.,DAAVLIN DISTRIBUTING CO.,682755
DAI-ICHI SHOMEI CO. LTD,DAI-ICHI SHOMEI CO. LTD,336270
DAKO DENMARK APS,DAKO DENMARK APS,876902
"DAKO NORTH AMERICA, INC","DAKO NORTH AMERICA, INC",336253
"DAKO NORTH AMERICA, INC.","DAKO NORTH AMERICA, INC.",899801
DALE MEDICAL PRODUCTS INC.,DALE MEDICAL PRODUCTS INC.,764029
"DALE MEDICAL PRODUCTS, INC","DALE MEDICAL PRODUCTS, INC",715599
DAN ALLEN SURGICAL,DAN ALLEN SURGICAL,475529
"DANNIK, LLC","DANNIK, LLC",891186
"DANVERS, MA","DANVERS, MA",508016
DANYANG JUMAO,DANYANG JUMAO,495209
"DANYANG XINYA VALVE CO., LTD","DANYANG XINYA VALVE CO., LTD",367866
DAO HEALTH,DAO HEALTH,726370
DATA INNOVATIONS LLC,DATA INNOVATIONS LLC,66836
"DATA INNOVATIONS, LLC","DATA INNOVATIONS, LLC",776783
DATASCOPE CORP / MAQUET CARDIOVASCULAR LLC,DATASCOPE CORP / MAQUET CARDIOVASCULAR LLC,57109
DATASCOPE CORP.,DATASCOPE CORP.,140528
DATASCOPE CORP. - FAIRFIELD,DATASCOPE CORP. - FAIRFIELD,234113
DATASCOPE CORP. - MAHWAH,DATASCOPE CORP. - MAHWAH,723826
DATASCOPE CORPORATION,DATASCOPE CORPORATION,811071
DATEX-OHMEDA INC,DATEX-OHMEDA INC,548077
"DATEX-OHMEDA, INC.","DATEX-OHMEDA, INC.",736754
DATUM DENTAL LTD.,DATUM DENTAL LTD.,726552
DAVIS & GECK CARIBE LTD,DAVIS & GECK CARIBE LTD,388257
DAVOL INC.,DAVOL INC.,253650
"DAVOL INC., SUB C. R. BARD, INC.","DAVOL INC., SUB C. R. BARD, INC.",371668
"DAVOL INC., SUB. C. R. BARD, INC.","DAVOL INC., SUB. C. R. BARD, INC.",18799
"DAVOL INC., SUB. C.R. BARD, INC.","DAVOL INC., SUB. C.R. BARD, INC.",76513
"DAVOL INC., SUB. C.R. BARD, INC. -1213643","DAVOL INC., SUB. C.R. BARD, INC. -1213643",62936
"DAVOL, INC.","DAVOL, INC.",341324
"DAVOL, INC. SUB. C.R. BARD. INC.","DAVOL, INC. SUB. C.R. BARD. INC.",431669
"DAVOL, INC., SUB. C.R. BARD, INC.","DAVOL, INC., SUB. C.R. BARD, INC.",253177
DCI EQUIPMENT,DCI EQUIPMENT,470471
DEFIBTECH LLC.,DEFIBTECH LLC.,177440
"DEFIBTECH, L.L.C.","DEFIBTECH, L.L.C.",123678
DEGANIA MEDICAL DEVICES PVT. LTD,DEGANIA MEDICAL DEVICES PVT. LTD,192717
DEGANIA SILICONE LTD,DEGANIA SILICONE LTD,826264
DEKA RESEARCH & DEVELOPMENT CORP.,DEKA RESEARCH & DEVELOPMENT CORP.,453280
DEL MEDICAL INC.,DEL MEDICAL INC.,298565
DELFI MEDICAL INNOVATIONS INC.,DELFI MEDICAL INNOVATIONS INC.,627025
DELTA MED MEDICAL DEVICES,DELTA MED MEDICAL DEVICES,123822
DEN-MAT HOLDINGS LLC,DEN-MAT HOLDINGS LLC,491929
DENTIUM USA,DENTIUM USA,897178
DENTIUMUSA,DENTIUMUSA,672123
DENTSPLY CAULK,DENTSPLY CAULK,819676
DENTSPLY DETREY GMBH,DENTSPLY DETREY GMBH,727795
DENTSPLY IH INC.,DENTSPLY IH INC.,788019
DENTSPLY IMPANTS MANUFACTURING GMBH,DENTSPLY IMPANTS MANUFACTURING GMBH,629406
DENTSPLY IMPLANT MANUFACTURING GMBH,DENTSPLY IMPLANT MANUFACTURING GMBH,741732
DENTSPLY IMPLANTS (A DIVISION OF DENTSPLU IH AB),DENTSPLY IMPLANTS (A DIVISION OF DENTSPLU IH AB),677287
DENTSPLY IMPLANTS (A DIVISION OF DENTSPLY IH AB),DENTSPLY IMPLANTS (A DIVISION OF DENTSPLY IH AB),475950
DENTSPLY IMPLANTS (A DIVISION OF DENTSPLY IH INC.),DENTSPLY IMPLANTS (A DIVISION OF DENTSPLY IH INC.),896085
DENTSPLY IMPLANTS MANUFACTURING GMBH,DENTSPLY IMPLANTS MANUFACTURING GMBH,597348
DENTSPLY IMPLANTS N.V.,DENTSPLY IMPLANTS N.V.,417271
DENTSPLY INDUSTRIA E COMERCIO LTDA,DENTSPLY INDUSTRIA E COMERCIO LTDA,480202
DENTSPLY LLC,DENTSPLY LLC,649635
DENTSPLY MAILLEFER,DENTSPLY MAILLEFER,632067
DENTSPLY PROFESSIONAL,DENTSPLY PROFESSIONAL,112447
"DENTSPLY SIRONA /BYTE / STRAIGHT SMILE, LLC","DENTSPLY SIRONA /BYTE / STRAIGHT SMILE, LLC",369457
DENTSPLY SIRONA ORTHODONTICS INC.,DENTSPLY SIRONA ORTHODONTICS INC.,830568
DENTSPLY VDW GMBH,DENTSPLY VDW GMBH,273998
"DEPUY (IRELAND)/ DEPUY SYNTHES, INC.","DEPUY (IRELAND)/ DEPUY SYNTHES, INC.",510766
DEPUY CMW - 9610921,DEPUY CMW - 9610921,413212
DEPUY CMW - 9610921 DEPUY ORTHOPAEDICS INC US,DEPUY CMW - 9610921 DEPUY ORTHOPAEDICS INC US,716606
DEPUY CMW 9619821,DEPUY CMW 9619821,363475
DEPUY CMW ¿ 9610921,DEPUY CMW ¿ 9610921,114393
DEPUY FRANCE SAS - 3003895575,DEPUY FRANCE SAS - 3003895575,82864
DEPUY FRANCE SAS 3003895575,DEPUY FRANCE SAS 3003895575,25902
DEPUY FRANCE SAS 3003895575`,DEPUY FRANCE SAS 3003895575`,766213
DEPUY INT'L LTD. 8010379,DEPUY INT'L LTD. 8010379,293167
DEPUY INTERNATIONAL LTD,DEPUY INTERNATIONAL LTD,364202
DEPUY INTERNATIONAL LTD - 8010,DEPUY INTERNATIONAL LTD - 8010,142232
DEPUY INTERNATIONAL LTD - 8010379,DEPUY INTERNATIONAL LTD - 8010379,276010
DEPUY INTERNATIONAL LTD. 8010379,DEPUY INTERNATIONAL LTD. 8010379,547976
DEPUY IRELAND,DEPUY IRELAND,522095
DEPUY IRELAND - 3015516266,DEPUY IRELAND - 3015516266,518883
DEPUY IRELAND - 9616671,DEPUY IRELAND - 9616671,810159
DEPUY IRELAND 961667,DEPUY IRELAND 961667,335033
DEPUY IRELAND 9616671,DEPUY IRELAND 9616671,579222
